time,conductivity,humidity,nitrogen,phosphorus,potassium,pH,temperature
2025-08-21T03:51:22.641865Z,0,0.0,0,0,0,5.5,28.2
2025-08-21T03:51:30.837525Z,0,0.0,0,0,0,5.7,27.1
2025-08-21T03:51:39.031052Z,0,0.0,0,0,0,5.9,27.1
2025-08-21T03:51:47.031556Z,0,0.0,0,0,0,6.0,28.3
2025-08-21T03:51:55.208940Z,0,0.0,0,0,0,5.5,27.1
2025-08-21T03:52:03.407207Z,0,0.0,0,0,0,5.7,27.7
2025-08-21T03:52:11.615847Z,0,0.0,0,0,0,5.6,27.1
2025-08-21T03:52:19.585459Z,0,0.0,0,0,0,5.9,27.1
2025-08-21T03:52:27.575702Z,0,0.0,0,0,0,5.6,27.1
2025-08-21T03:52:35.551074Z,0,0.0,0,0,0,6.0,28.3
2025-08-21T03:52:43.753401Z,0,0.0,0,0,0,5.7,27.1
2025-08-21T03:52:51.736529Z,0,0.0,0,0,0,6.0,27.1
2025-08-21T03:52:59.715023Z,0,0.0,0,0,0,5.5,27.2
2025-08-21T03:53:07.911581Z,0,0.0,0,0,0,5.6,27.3
2025-08-21T03:53:15.886567Z,0,0.0,0,0,0,5.8,28.3
2025-08-21T03:53:24.070641Z,0,0.0,0,0,0,5.8,27.2
2025-08-21T03:53:32.487764Z,0,0.0,0,0,0,5.8,27.2
2025-08-21T03:53:40.496894Z,0,0.0,0,0,0,5.5,27.3
2025-08-21T03:53:48.865584Z,0,0.0,0,0,0,5.5,28.3
2025-08-21T03:53:56.843873Z,0,0.0,0,0,0,5.6,27.8
2025-08-21T03:54:05.038066Z,0,0.0,0,0,0,5.7,27.2
2025-08-21T03:54:13.227044Z,0,0.0,0,0,0,5.7,27.2
2025-08-21T03:54:21.242611Z,0,0.0,0,0,0,5.8,28.4
2025-08-21T03:54:29.417792Z,0,0.0,0,0,0,5.7,27.2
2025-08-21T03:54:37.596414Z,0,0.0,0,0,0,5.6,27.2
2025-08-21T03:54:45.598705Z,0,0.0,0,0,0,5.9,27.2
2025-08-21T03:54:53.998913Z,0,0.0,0,0,0,5.9,27.2
2025-08-21T03:55:02.417298Z,0,0.0,0,0,0,5.8,27.3
2025-08-21T03:55:10.593934Z,0,0.0,0,0,0,5.7,27.4
2025-08-21T03:55:21.513788Z,0,0.0,0,0,0,5.6,28.4
2025-08-21T03:55:29.846431Z,0,0.0,0,0,0,5.9,27.3
2025-08-21T03:55:38.250560Z,0,0.0,0,0,0,5.6,27.6
2025-08-21T03:55:46.626296Z,0,0.0,0,0,0,5.8,28.1
2025-08-21T03:55:55.024739Z,0,0.0,0,0,0,5.6,27.3
2025-08-21T03:56:03.213622Z,0,0.0,0,0,0,5.3,28.4
2025-08-21T03:56:11.430349Z,0,0.0,0,0,0,6.3,27.3
2025-08-21T03:56:19.598293Z,0,0.0,0,0,0,5.4,27.6
2025-08-21T03:56:27.992348Z,0,0.0,0,0,0,5.8,27.3
2025-08-21T03:56:36.185462Z,0,0.0,0,0,0,5.7,28.4
2025-08-21T03:56:44.380521Z,0,0.0,0,0,0,5.5,27.3
2025-08-21T03:56:52.389298Z,0,0.0,0,0,0,5.4,27.4
2025-08-21T03:57:00.788124Z,0,0.0,0,0,0,5.9,28.4
2025-08-21T03:57:09.163294Z,0,0.0,0,0,0,5.9,27.3
2025-08-21T03:57:17.383472Z,0,0.0,0,0,0,5.8,28.4
2025-08-21T03:57:25.345729Z,0,0.0,0,0,0,5.5,27.3
2025-08-21T03:57:33.750741Z,0,0.0,0,0,0,5.2,27.3
2025-08-21T03:57:42.152011Z,0,0.0,0,0,0,5.9,28.3
2025-08-21T03:57:50.527572Z,0,0.0,0,0,0,5.3,27.3
2025-08-21T03:57:58.733435Z,0,0.0,0,0,0,5.9,27.3
2025-08-21T03:58:06.926671Z,0,0.0,0,0,0,5.5,27.3
2025-08-21T03:58:15.110839Z,0,0.0,0,0,0,5.7,27.4
2025-08-21T03:58:23.297307Z,0,0.0,0,0,0,5.7,27.9
2025-08-21T03:58:31.282003Z,0,0.0,0,0,0,5.6,27.3
2025-08-21T03:58:39.304598Z,0,0.0,0,0,0,5.4,28.0
2025-08-21T03:58:47.675523Z,0,0.0,0,0,0,6.1,27.4
2025-08-21T03:58:56.320738Z,0,0.0,0,0,0,5.5,27.3
2025-08-21T03:59:04.464873Z,0,0.0,0,0,0,5.8,27.3
2025-08-21T03:59:12.861370Z,0,0.0,0,0,0,5.7,28.4
2025-08-21T03:59:21.412916Z,0,0.0,0,0,0,5.7,28.3
2025-08-21T03:59:29.661880Z,0,0.0,0,0,0,5.6,27.3
2025-08-21T03:59:38.050429Z,0,0.0,0,0,0,5.8,27.2
2025-08-21T03:59:49.720286Z,0,0.0,0,0,0,5.7,27.2
2025-08-21T03:59:58.337649Z,0,0.0,0,0,0,5.8,28.4
2025-08-21T04:00:06.519435Z,0,0.0,0,0,0,5.7,27.9
2025-08-21T04:00:17.495814Z,0,0.0,0,0,0,5.7,27.2
2025-08-21T04:00:25.777807Z,0,0.0,0,0,0,5.7,27.2
2025-08-21T04:00:33.970182Z,0,0.0,0,0,0,5.7,28.3
2025-08-21T04:00:42.167197Z,0,0.0,0,0,0,5.6,28.4
2025-08-21T04:00:50.545904Z,0,0.0,0,0,0,5.8,27.4
2025-08-21T04:00:58.947465Z,0,0.0,0,0,0,5.5,27.2
2025-08-21T04:01:06.940523Z,0,0.0,0,0,0,5.7,27.2
2025-08-21T04:01:15.323648Z,0,0.0,0,0,0,5.6,28.3
2025-08-21T04:01:23.520456Z,0,0.0,0,0,0,5.8,28.3
2025-08-21T04:01:31.717288Z,0,0.0,0,0,0,5.6,28.3
2025-08-21T04:01:40.339637Z,0,0.0,0,0,0,5.6,27.2
2025-08-21T04:01:48.968097Z,0,0.0,0,0,0,5.6,27.2
2025-08-21T04:01:57.332261Z,0,0.0,0,0,0,5.6,27.2
2025-08-21T04:02:05.922720Z,0,0.0,0,0,0,5.7,27.2
2025-08-21T04:02:14.313364Z,0,0.0,0,0,0,5.7,27.2
2025-08-21T04:02:22.549682Z,0,0.0,0,0,0,5.8,27.2
2025-08-21T04:02:30.709744Z,0,0.0,0,0,0,5.5,27.1
2025-08-21T04:02:39.106593Z,0,0.0,0,0,0,5.5,27.1
2025-08-21T04:02:47.300137Z,0,0.0,0,0,0,5.7,28.3
2025-08-21T04:02:55.479296Z,0,0.0,0,0,0,5.7,28.3
2025-08-21T04:03:03.675899Z,0,0.0,0,0,0,5.7,27.2
2025-08-21T04:03:12.278062Z,0,0.0,0,0,0,5.7,27.2
2025-08-21T04:03:20.489448Z,0,0.0,0,0,0,5.7,27.2
2025-08-21T04:03:28.653391Z,0,0.0,0,0,0,5.8,28.1
2025-08-21T04:03:36.493553Z,0,0.0,0,0,0,5.7,27.3
2025-08-21T04:03:44.622970Z,0,0.0,0,0,0,5.6,27.2
2025-08-21T04:03:52.647646Z,0,0.0,0,0,0,5.7,28.1
2025-08-21T04:04:00.819607Z,0,0.0,0,0,0,5.7,27.3
2025-08-21T04:04:08.801434Z,0,0.0,0,0,0,5.7,27.3
2025-08-21T04:04:17.051669Z,0,0.0,0,0,0,5.5,28.4
2025-08-21T04:04:24.978987Z,0,0.0,0,0,0,5.9,28.4
2025-08-21T04:04:33.204910Z,0,0.0,0,0,0,5.6,27.3
2025-08-21T04:04:41.367536Z,0,0.0,0,0,0,5.6,27.3
2025-08-21T04:04:49.569557Z,0,0.0,0,0,0,5.6,27.5
2025-08-21T04:04:57.769344Z,0,0.0,0,0,0,5.5,28.3
2025-08-21T04:05:05.945438Z,0,0.0,0,0,0,5.7,27.3
2025-08-21T04:05:13.930938Z,0,0.0,0,0,0,5.6,28.4
2025-08-21T04:05:22.329984Z,0,0.0,0,0,0,5.6,27.3
2025-08-21T04:05:30.521798Z,0,0.0,0,0,0,5.7,27.3
2025-08-21T04:06:10.240348Z,0,0.0,0,0,0,5.7,27.3
2025-08-21T04:06:18.228815Z,0,0.0,0,0,0,5.9,27.3
2025-08-21T04:06:26.432224Z,0,0.0,0,0,0,5.9,27.3
2025-08-21T04:07:54.278422Z,0,0.0,0,0,0,5.8,27.5
2025-08-21T04:08:02.696899Z,0,0.0,0,0,0,5.7,28.3
2025-08-21T04:08:10.879315Z,0,0.0,0,0,0,5.7,27.3
2025-08-21T04:08:18.859485Z,0,0.0,0,0,0,5.7,28.4
2025-08-21T04:08:27.052726Z,0,0.0,0,0,0,5.6,27.3
2025-08-21T04:08:35.238305Z,0,0.0,0,0,0,5.6,27.3
2025-08-21T04:08:43.431029Z,0,0.0,0,0,0,5.8,27.3
2025-08-21T04:08:52.080906Z,0,0.0,0,0,0,5.7,28.4
2025-08-21T04:09:00.442021Z,0,0.0,0,0,0,5.7,27.9
2025-08-21T04:09:08.625694Z,0,0.0,0,0,0,5.7,27.3
2025-08-21T04:09:17.032968Z,0,0.0,0,0,0,5.7,28.4
2025-08-21T04:09:25.432950Z,0,0.0,0,0,0,5.6,28.4
2025-08-21T04:09:33.425649Z,0,0.0,0,0,0,5.7,27.3
2025-08-21T04:09:41.397931Z,0,0.0,0,0,0,5.7,27.5
2025-08-21T04:09:49.615690Z,0,0.0,0,0,0,5.6,27.3
2025-08-21T04:09:57.970417Z,0,0.0,0,0,0,5.7,28.1
2025-08-21T04:10:06.180423Z,0,0.0,0,0,0,5.7,28.1
2025-08-21T04:10:14.378382Z,0,0.0,0,0,0,5.6,27.3
2025-08-21T04:10:22.767532Z,0,0.0,0,0,0,5.7,27.3
2025-08-21T04:14:56.599417Z,0,0.0,0,0,0,5.5,27.4
2025-08-21T04:15:04.781582Z,0,0.0,0,0,0,5.4,28.4
2025-08-21T04:15:12.967903Z,0,0.0,0,0,0,5.4,28.5
2025-08-21T04:15:21.624327Z,0,0.0,0,0,0,5.5,27.3
2025-08-21T04:15:29.973949Z,0,0.0,0,0,0,5.6,27.4
2025-08-21T04:15:38.553941Z,0,0.0,0,0,0,5.5,27.4
2025-08-21T04:15:46.783306Z,0,0.0,0,0,0,5.5,27.4
2025-08-21T04:15:55.154970Z,0,0.0,0,0,0,5.7,27.3
2025-08-21T04:16:03.353077Z,0,0.0,0,0,0,5.6,28.3
2025-08-21T04:16:11.550963Z,0,0.0,0,0,0,5.3,27.4
2025-08-21T04:16:19.955876Z,0,0.0,0,0,0,5.4,27.4
2025-08-21T04:16:27.934167Z,0,0.0,0,0,0,5.4,28.5
2025-08-21T04:16:35.905064Z,0,0.0,0,0,0,6.0,27.5
2025-08-21T04:16:44.112785Z,0,0.0,0,0,0,5.4,27.4
2025-08-21T04:16:52.295445Z,0,0.0,0,0,0,5.4,27.4
2025-08-21T04:17:01.114442Z,0,0.0,0,0,0,5.6,27.5
2025-08-21T04:17:09.490253Z,0,0.0,0,0,0,5.7,27.4
2025-08-21T04:17:17.689175Z,0,0.0,0,0,0,5.3,27.4
2025-08-21T04:17:26.076629Z,0,0.0,0,0,0,5.6,27.4
2025-08-21T04:17:34.301944Z,0,0.0,0,0,0,5.4,27.4
2025-08-21T04:17:42.479891Z,0,0.0,0,0,0,5.5,27.4
2025-08-21T04:17:50.864618Z,0,0.0,0,0,0,5.8,28.5
2025-08-21T04:17:59.064733Z,0,0.0,0,0,0,5.8,27.3
2025-08-21T04:18:07.682005Z,0,0.0,0,0,0,5.6,27.4
2025-08-21T04:18:15.864794Z,0,0.0,0,0,0,5.7,28.5
2025-08-21T04:18:24.261143Z,0,0.0,0,0,0,5.5,27.4
2025-08-21T04:18:32.655344Z,0,0.0,0,0,0,5.5,28.5
2025-08-21T04:18:41.055248Z,0,0.0,0,0,0,5.3,27.4
2025-08-21T04:18:49.239551Z,0,0.0,0,0,0,5.7,28.5
2025-08-21T04:18:57.421917Z,0,0.0,0,0,0,5.5,27.9
